Selected parameters:
 1 Timeshift
 2 BX, nT (GSE, GSM)
 3 BY, nT (GSE)
 4 BZ, nT (GSE)
 5 Vx Velocity,km/s
 6 Vy Velocity, km/s
 7 Vz Velocity, km/s
 8 Proton Density, n/cc
 9 Proton Temperature, K
10 Flow pressure, nPa
11 AL-index, nT

YYYY DOY HR MN     1       2       3       4       5       6       7      8        9    10    11 
2015  75  6 39   4283    0.97  -10.63   -4.30  -371.6    17.0     0.7  12.09  105394.  3.35   -85
2015  75  6 40   4232    0.90  -11.76   -4.27  -370.9    17.7     1.6  12.51  105905.  3.45   -92
2015  75  6 41   4249    0.80  -11.78   -4.14  -369.4    20.2     2.8  13.51  106620.  3.70  -107
2015  75  6 42   4268    0.68  -12.37   -3.52  -365.4    17.7     0.9  12.66  110102.  3.39  -449
2015  75  6 43   4283    0.67  -12.21   -3.54  -366.7    24.9     0.7  11.50  110454.  3.11  -494
2015  75  6 44   4264    0.59  -12.24   -3.54  -367.7    30.4     0.5  10.61  110723.  2.89  -495
2015  75  6 45   4291    1.18  -12.23   -3.75 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -384
2015  75  6 46   4299    1.58  -12.50   -3.87 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -331
2015  75  6 47   4324    1.32  -12.23   -3.67 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -369
2015  75  6 48 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -278
2015  75  6 49   4358    3.27   -6.79    4.25 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -226
2015  75  6 50   4367    1.10    4.37    9.18 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -159
2015  75  6 51   4403    2.24    5.41    8.85 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -151
2015  75  6 52   4429   -0.74    4.17    9.44  -359.9    37.4   -11.0  10.40  104447.  2.73  -139
2015  75  6 53   4410   -1.31    6.12    9.28  -359.9    37.4   -11.0  10.40  104447.  2.73  -138
2015  75  6 54   4408   -1.69    7.55    8.36  -361.0    35.9     1.1  11.43   99891.  3.01  -137
2015  75  6 55   4418   -1.19    7.19    8.08  -361.5    35.2     7.0  11.93   97673.  3.15  -151
2015  75  6 56   4441   -1.39    6.79    8.44  -362.2    28.4     9.8  11.81   95209.  3.12  -174
2015  75  6 57   4462   -1.83    7.17    8.92  -362.2    28.4     9.8  11.81   95209.  3.12  -190
2015  75  6 58 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -185
2015  75  6 59 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -175
2015  75  7  0 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -196
2015  75  7  1 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -233
2015  75  7  2 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -313
2015  75  7  3 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -328
2015  75  7  4 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -286
2015  75  7  5 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -254
2015  75  7  6 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -234
2015  75  7  7 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -247
2015  75  7  8 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -186
2015  75  7  9 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -145
2015  75  7 10 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -165
2015  75  7 11 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -198
2015  75  7 12 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -210
2015  75  7 13 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -215
2015  75  7 14 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -175
2015  75  7 15 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -156
2015  75  7 16   5458    1.49    4.70   11.19  -358.7    18.9     3.6  12.35   61720.  3.19  -160
2015  75  7 17   5452    1.28    5.37   11.31  -358.7    18.7     3.6  12.39   61446.  3.20  -167
2015  75  7 18   5138    2.54    3.78   12.02  -358.9    15.0     2.8  13.88   53427.  3.58  -166
2015  75  7 19   5640    1.00    5.23   11.42  -358.9    15.5     2.5  14.18   55212.  3.66  -159
2015  75  7 20   5749    0.47    5.71   11.16  -358.8    14.6     4.1  14.08   61334.  3.63  -136
2015  75  7 21   5848    0.32    6.10   11.04  -354.6    15.7     4.3  10.87   67896.  2.74  -121
2015  75  7 22   5921    0.25    6.23   11.32  -354.6    15.7     4.3  10.87   67896.  2.74  -135
2015  75  7 23   6008   -0.15    6.46   11.14  -354.6    15.7     4.3  10.87   67896.  2.74  -141
2015  75  7 24 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -92
2015  75  7 25   4768    3.79    1.50   11.97 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -100
2015  75  7 26   4731    3.63    1.07   12.19 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -130
2015  75  7 27 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -166
2015  75  7 28   4703    4.65    0.94   11.88 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -193
2015  75  7 29   4663    4.84    1.32   12.05 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -190
2015  75  7 30   4612    4.62    0.45   12.23 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -183
2015  75  7 31   4560    4.39   -1.22   11.99  -362.3    -0.4    -9.8  13.52   64336.  3.55  -181
2015  75  7 32   4541    4.40   -1.43   11.86  -362.1     3.2   -11.1  13.45   63623.  3.53  -206
2015  75  7 33   4564    4.49   -1.56   11.82  -361.9     6.7   -12.4  13.39   62924.  3.51  -220
2015  75  7 34   4587    5.06   -2.20   11.39 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -198
2015  75  7 35   4594    5.19   -2.75   11.50 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -266
2015  75  7 36   4645    5.27   -3.08   11.54  -360.6     7.2    -3.0  12.45   55398.  3.24  -303
2015  75  7 37   4653    5.27   -2.99   11.63  -360.3     5.6    -6.8  12.70   62657.  3.30  -337
2015  75  7 38   4595    5.34   -3.68   11.38  -358.2     3.5    -3.1  12.97   65626.  3.33  -355
2015  75  7 39   4643    5.30   -3.68   11.35  -357.4     3.1    -0.4  13.01   64692.  3.32  -356
2015  75  7 40   4599    5.42   -4.17   11.21 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -298
2015  75  7 41   4672    5.24   -4.30   11.24  -359.2     0.0    -0.3  12.41   62029.  3.20  -262
2015  75  7 42 999999 9999.99 9999.99 9999.99  -359.2     0.0    -0.3  12.41   62029.  3.20  -266
2015  75  7 43   4765    5.25   -4.49   10.80 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -277
2015  75  7 44   4810    4.90   -5.24   10.27 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -299
2015  75  7 45   4765    4.59   -5.71    8.58  -366.5    12.5   -17.5  18.30   57897.  4.93  -306
2015  75  7 46   4768    5.10   -5.31    8.65  -365.1    14.2   -16.7  17.50   56422.  4.68  -304
2015  75  7 47   4708    5.05   -4.93    7.96  -366.9    16.0   -16.8  17.69   48200.  4.78  -297
2015  75  7 48   4697    5.07   -5.16    7.76  -367.3    15.9   -17.0  17.83   47466.  4.83  -286
2015  75  7 49   4700    4.76   -5.65    7.90  -362.3     6.9   -11.0  23.16   57318.  6.09  -260
2015  75  7 50   4708    4.89   -5.46    8.04  -362.3     6.9   -11.0  23.16   57318.  6.09  -245
2015  75  7 51   4799    5.21   -5.70    7.66  -362.3     6.9   -11.0  23.16   57318.  6.09  -229
2015  75  7 52   4813    5.63   -6.95    7.13  -367.1    19.2   -10.7  19.90   53531.  5.38  -212
2015  75  7 53   4696    5.62   -9.30    6.45  -365.9    17.3   -10.7  18.53   54995.  4.98  -199
2015  75  7 54   4691    5.93   -8.94    6.62  -361.6    11.9   -10.3  13.89   62089.  3.64  -199
2015  75  7 55   4629    5.66   -8.82    7.18  -361.6     6.2    -9.2  14.76   57757.  3.86  -186
2015  75  7 56   4648    5.64   -8.05    8.10  -361.6     5.8    -9.1  14.83   57393.  3.88  -174
2015  75  7 57   4659    5.76   -8.24    7.68 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -177
2015  75  7 58   4607    5.93   -9.08    6.20  -360.6     8.9    -6.8  13.55   51939.  3.53  -168
2015  75  7 59   4602    5.57   -9.63    5.20  -361.5    11.1   -10.2  13.52   52983.  3.54  -151
2015  75  8  0   4567    4.89  -10.84    3.06  -360.9     7.9    -6.6  12.15   50995.  3.17  -156
2015  75  8  1 999999 9999.99 9999.99 9999.99  -361.5     7.9    -8.5  11.86   49487.  3.10  -168
2015  75  8  2   4602    4.18  -11.26    2.39 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -170
2015  75  8  3   4606    4.91  -10.98    3.13  -362.0     8.8    -4.4  11.93   47398.  3.13  -174
2015  75  8  4   4623    4.92  -10.99    3.26  -362.0     8.8    -4.4  11.93   47398.  3.13  -172
2015  75  8  5 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -168
2015  75  8  6   4692    4.68  -11.19    3.08  -358.8     6.2     0.1  11.23   51832.  2.89  -158
2015  75  8  7   4666    4.67  -10.44    4.37  -358.7     6.0    -2.6  11.41   50742.  2.94  -140
2015  75  8  8   4687    5.17   -8.99    6.48  -358.6     5.4   -10.1  11.90   47669.  3.06  -124
2015  75  8  9   4712    4.98   -9.24    6.21  -358.6     5.4   -10.1  11.90   47669.  3.06  -110
2015  75  8 10   4813    5.36   -9.25    5.86 99999.9 99999.9 99999.9 999.99 9999999. 99.99  -106
2015  75  8 11   4817    5.40   -8.78    6.48  -357.8     4.6   -13.6  12.50   51797.  3.21   -96
2015  75  8 12   4800    5.36   -8.71    6.84  -358.0     4.9   -13.5  12.51   52196.  3.21   -77
2015  75  8 13   4799    5.22   -8.78    6.82  -360.8     8.2   -11.8  12.60   56828.  3.29   -66
2015  75  8 14   4857    4.87   -8.78    7.00  -360.9     8.3   -11.8  12.60   56946.  3.29   -75
2015  75  8 15   4869    5.00   -8.40    7.48 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -79
2015  75  8 16   4741    4.49   -7.56    8.42  -361.4     4.8    -7.3  12.99   61373.  3.40   -77
2015  75  8 17   4797    4.26   -7.90    8.37  -362.8     7.0    -6.0  12.37   61123.  3.26   -86
2015  75  8 18   4955    4.76   -7.72    8.19  -367.3    13.9    -2.0  10.46   60329.  2.83   -94
2015  75  8 19   4937    4.14   -6.61    9.20  -359.8     2.4   -14.9  12.62   56428.  3.27   -94
2015  75  8 20   4897    3.89   -5.67   10.18  -362.7     7.1   -10.5  12.33   54973.  3.25  -100
2015  75  8 21   4842    3.17   -4.42   10.98  -364.5    10.0    -7.7  12.14   54049.  3.23  -111
2015  75  8 22   4904    2.91   -3.34   11.56  -366.3    17.3     0.6  10.36   50565.  2.79  -106
2015  75  8 23   4908    3.25   -4.79   10.87  -368.8    19.5    -3.0  10.64   52443.  2.90  -102
2015  75  8 24   4858    3.11   -5.24   10.80  -370.2    20.8    -5.1  10.80   53546.  2.97  -104
2015  75  8 25   4841    3.02   -5.21   10.77  -366.5    12.1     0.8  10.81   42486.  2.91  -100
2015  75  8 26   4835    3.23   -5.83   10.34  -366.5    12.1     0.8  10.81   42486.  2.91   -98
2015  75  8 27   4873    4.02   -7.60    8.84  -366.1     6.0     1.8  12.11   51408.  3.25   -91
2015  75  8 28   4837    4.03   -8.09    8.24  -366.1     6.0     1.8  12.11   51408.  3.25   -81
2015  75  8 29   4780    4.66   -8.16    5.69  -374.9    10.0   -16.8  20.48   87715.  5.77   -71
2015  75  8 30   4875    4.19   -7.82    8.04  -373.9    10.3   -14.5  19.76   83428.  5.54   -64
2015  75  8 31   4767    3.97   -7.37    8.11  -367.8    10.4     1.4  13.98   47229.  3.79   -61
2015  75  8 32   4930    4.11   -7.56    8.12  -367.8    10.4     1.4  13.98   47229.  3.79   -60
2015  75  8 33   4888    4.00   -7.30    8.31 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -51
2015  75  8 34   4902    4.28   -7.26    8.75  -364.6    10.4    -0.4  15.66   48866.  4.17   -43
2015  75  8 35   4924    4.48   -6.84    8.79  -364.6    10.4    -0.4  15.66   48866.  4.17   -41
2015  75  8 36   4956    4.46   -6.86    8.71 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -42
2015  75  8 37   4932    3.72   -6.25    8.04 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -43
2015  75  8 38   4932    3.32   -5.76    7.69  -367.0    13.8    -5.7  15.26   49038.  4.12   -47
2015  75  8 39   5007    3.31   -6.36    7.14  -370.1    13.8    -2.7  17.20   74787.  4.72   -55
2015  75  8 40   5021    3.05   -5.87    7.19  -368.1    13.1    -7.1  16.16   61842.  4.39   -59
2015  75  8 41   5039    2.60   -5.54    5.98  -366.6    12.8    -9.6  15.28   50530.  4.12   -60
2015  75  8 42   5039    2.60   -5.54    5.98 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -56
2015  75  8 43   5093    2.38   -5.97    5.26 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -41
2015  75  8 44   5129    2.71   -4.97    6.82  -367.3    23.1    -5.2  18.23  103494.  4.94   -32
2015  75  8 45   5121    2.50   -3.38    8.21  -367.3    23.1    -5.2  18.23  103494.  4.94   -43
2015  75  8 46   5157    2.34   -2.93    8.12  -367.3    23.1    -5.2  18.23  103494.  4.94   -37
2015  75  8 47   4183   -0.95    1.48    6.36  -365.5    -3.7     7.7  19.71   88320.  5.28   -27
2015  75  8 48   5227    1.77   -2.70    7.60  -366.4    -1.8     6.7  19.42   88735.  5.23   -19
2015  75  8 49 999999 9999.99 9999.99 9999.99  -372.6    12.4    -1.4  17.32   91832.  4.81    -6
2015  75  8 50   5254   -0.76   -0.32    6.29 99999.9 99999.9 99999.9 999.99 9999999. 99.99    -3
2015  75  8 51   4481   -2.02    0.75    5.90  -374.1    22.9   -44.1  17.43   81932.  4.97    -1
2015  75  8 52   5261    0.00   -0.73    6.20  -372.6    21.5   -34.7  17.43   81076.  4.91    -1
2015  75  8 53   5265   -0.30    1.04    3.53  -366.6    15.8     3.3  17.45   77626.  4.70    -3
2015  75  8 54   5284    0.22    0.86    3.81  -354.9   -11.8    27.4  23.17  109298.  5.89    -2
2015  75  8 55   4047   -3.07    1.24    5.26  -352.4   -17.6    32.4  24.37  115907.  6.12     1
2015  75  8 56   5303   -3.70    4.37    0.85  -352.4   -17.6    32.4  24.37  115907.  6.12    -1
2015  75  8 57   5341   -3.26    4.56   -1.09  -354.8    -8.0     8.2  21.57   72344.  5.44     0
2015  75  8 58   5092   -3.65    5.07   -2.82  -352.6    -7.8     1.5  21.09   74207.  5.25    -5
2015  75  8 59   4985   -5.80    6.80   -1.65  -354.6    -7.2   -13.9  21.57   71990.  5.44   -11
2015  75  9  0   5172   -7.48    9.74    0.25  -362.0    -6.2   -19.0  19.98   62571.  5.25    -8
2015  75  9  1   5162   -7.11    9.78   -1.71  -362.4    -8.4   -18.5  18.29   63949.  4.82    -8
2015  75  9  2   4369   -6.63    7.22    2.22  -362.3   -12.6   -12.8  17.94   64613.  4.72    -9
2015  75  9  3   5166   -7.06    9.31   -2.91  -362.8   -15.8   -10.3  19.31   65246.  5.10    -4
2015  75  9  4   3872   -7.73    4.83    5.88  -365.4    -7.5   -16.4  18.85   65463.  5.06    -6
2015  75  9  5   3838   -7.18    5.11    6.92  -371.0    16.8   -39.0  18.10   71338.  5.06    -4
2015  75  9  6   3867   -5.97    6.04    7.36  -371.3     2.6   -33.1  18.90   76474.  5.26     0
2015  75  9  7   4191   -7.36    5.96    4.95  -379.8    13.7   -36.9  18.00  108343.  5.25     2
2015  75  9  8   4284   -5.61    7.75    3.91  -366.7     5.4   -28.8  19.17   76325.  5.20     2
2015  75  9  9   4019   -5.46    7.30    5.32  -365.5    -8.3   -27.5  18.97   72237.  5.12     2
2015  75  9 10   4365   -6.14    7.47    3.66  -377.2     6.8   -48.1  17.76   88701.  5.14     1
2015  75  9 11   5366   -7.97    9.35   -1.05  -377.2     6.8   -48.1  17.76   88701.  5.14    -2
2015  75  9 12   4926   -7.23    8.19    2.02  -361.2    -5.3   -19.7  18.82   63197.  4.93    -7
2015  75  9 13   5364   -7.98    8.92   -2.54  -360.8   -10.0   -15.0  18.78   63385.  4.90    -8
2015  75  9 14   5229   -7.30    7.94   -2.58  -360.4   -14.1   -10.8  18.75   63550.  4.88    -8
2015  75  9 15   5017   -7.08    7.57    0.32  -364.3    -7.6   -12.4  18.42   65964.  4.90   -15
2015  75  9 16   5421   -8.30    8.43    1.47  -364.3    -7.6   -12.4  18.42   65964.  4.90   -26
2015  75  9 17   5119   -6.68    6.21    2.57  -364.6   -12.7   -20.9  19.31   85671.  5.16   -32
2015  75  9 18   5429   -6.99    7.36    1.45  -363.7    -7.8   -26.4  18.91   94611.  5.03   -36
2015  75  9 19   4569   -6.19    7.23    4.32  -372.7    12.2   -36.3  17.24   89001.  4.85   -36
2015  75  9 20   5499   -9.64    6.05   -1.34  -377.1    18.4   -39.2  16.78   84987.  4.84   -37
2015  75  9 21   5499   -9.64    6.05   -1.34 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -44
2015  75  9 22   4749   -6.53    5.89    5.02  -379.9    10.2   -29.1  21.72  100070.  6.31   -54
2015  75  9 23 999999 9999.99 9999.99 9999.99  -379.9    10.2   -29.1  21.72  100070.  6.31   -58
2015  75  9 24   5259   -7.89    5.56    1.36 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -57
2015  75  9 25   4821   -5.76    6.46    8.52 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -52
2015  75  9 26   5708   -9.31    6.90    1.05 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -45
2015  75  9 27   4219   -3.88    3.20    9.28 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -40
2015  75  9 28   5827   -8.45    7.80    1.66  -364.1    -4.1    -6.5  14.88   53510.  3.95   -38
2015  75  9 29   5708   -8.45    7.38    3.21  -358.2     4.3   -10.4  15.78   76906.  4.06   -38
2015  75  9 30   5300   -6.98    6.16    5.81  -354.6     9.4   -13.3  16.36   90734.  4.12   -40
2015  75  9 31   5660   -7.71    6.96    5.80  -360.4    -1.9   -36.9  16.65   49383.  4.37   -37
2015  75  9 32   5882   -8.13    7.12    5.22  -360.4    -1.9   -36.9  16.65   49383.  4.37   -33
2015  75  9 33   4982   -5.77    6.47    8.16 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -27
2015  75  9 34   5573   -5.68    6.85    8.62 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -19
2015  75  9 35   5996   -6.96    7.23    6.58 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -13
2015  75  9 36   5441   -6.38    6.89    7.20 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -10
2015  75  9 37   5968   -7.36    7.66    5.80  -372.3     4.8   -43.8  19.13   75112.  5.38   -12
2015  75  9 38   6009   -6.61    8.05    5.94  -372.9     5.8   -44.7  19.01   75367.  5.37   -16
2015  75  9 39   5998   -6.29    7.26    6.46  -379.7    17.1   -33.6  27.32  136837.  7.96   -17
2015  75  9 40   5664   -5.46    6.19    6.89  -379.7    17.1   -33.6  27.32  136848.  7.96   -16
2015  75  9 41   6155   -7.03    6.96    6.52  -372.7     7.4   -29.6  22.99  109381.  6.43   -14
2015  75  9 42   6229   -6.77    7.00    5.09  -370.7     6.0   -35.6  21.13   96883.  5.86   -15
2015  75  9 43   6095   -5.62    6.15    8.92  -368.5     4.3   -42.4  18.99   82441.  5.23   -14
2015  75  9 44   5165   -5.24    6.10    8.83  -371.1     6.6   -44.7  17.71   62418.  4.95   -23
2015  75  9 45 999999 9999.99 9999.99 9999.99  -371.1     6.6   -44.7  17.71   62418.  4.95   -25
2015  75  9 46 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -16
2015  75  9 47 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -11
2015  75  9 48 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -19
2015  75  9 49   5071    0.11    1.68    9.50  -392.2    26.4   -42.1  21.31   75709.  6.67   -19
2015  75  9 50   5083   -2.58    3.14    8.44  -382.2    18.0   -44.3  21.06   77992.  6.26   -16
2015  75  9 51   4960   -0.09   -0.88    9.25  -378.6    19.3   -46.9  22.30   75965.  6.52   -16
2015  75  9 52   5122   -1.84    0.73    9.00  -391.6    31.5   -47.7  24.01   73867.  7.52   -13
2015  75  9 53   5195   -3.00    1.24    9.28  -379.2    18.2   -47.3  21.16   70763.  6.20   -13
2015  75  9 54   5384   -4.01    3.06    8.71  -371.1     5.5   -49.0  19.03   70763.  5.34   -13
2015  75  9 55   5169   -2.77   -0.04    9.22 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -16
2015  75  9 56   4896   -0.08   -2.78    9.57  -387.8    36.4   -49.6  25.68   83408.  7.92   -14
2015  75  9 57   4929    0.72   -2.20    9.43  -387.8    36.4   -49.6  25.68   83408.  7.92    -8
2015  75  9 58   4969    0.57   -2.30    9.29  -387.8    36.4   -49.6  25.68   83408.  7.92   -12
2015  75  9 59   5002   -0.80   -2.88    9.05 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -12
2015  75 10  0   5038   -1.11   -1.66    9.37  -386.6    33.1   -49.1  25.05   73352.  7.66   -13
2015  75 10  1   5083   -2.47   -0.68    8.99  -386.6    33.1   -49.1  25.05   73352.  7.66   -15
2015  75 10  2   5526   -3.67    2.88    8.50  -386.6    33.1   -49.1  25.05   73352.  7.66   -16
2015  75 10  3   5155   -1.68   -0.74    8.86 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -18
2015  75 10  4   5209   -0.73   -1.51    8.82 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -19
2015  75 10  5   5699   -2.91    0.52    7.62  -383.7    34.2   -51.7  25.63   76331.  7.74   -18
2015  75 10  6   5283    0.05   -5.30    7.36  -383.7    34.2   -51.7  25.63   76331.  7.74   -28
2015  75 10  7   5320   -0.44   -4.87    6.88  -383.7    34.2   -51.7  25.63   76331.  7.74   -29
2015  75 10  8   5357   -1.01   -2.39    8.39 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -16
2015  75 10  9   5395   -0.76   -3.05    8.74 99999.9 99999.9 99999.9 999.99 9999999. 99.99     3
2015  75 10 10   5421   -0.60   -2.73    9.04  -385.5    30.7   -44.0  23.94   82646.  7.25     7
2015  75 10 11 999999 9999.99 9999.99 9999.99  -385.5    30.7   -44.0  23.94   82646.  7.25     6
2015  75 10 12   4759    1.40   -4.35    8.03 99999.9 99999.9 99999.9 999.99 9999999. 99.99     4
2015  75 10 13 999999 9999.99 9999.99 9999.99 99999.9 99999.9 99999.9 999.99 9999999. 99.99    -3
2015  75 10 14   5014    1.69   -3.65    9.06  -372.5     9.2   -49.2  26.42   61875.  7.47    -7
2015  75 10 15   4686    1.17   -4.87    7.88  -375.3    18.7   -49.1  24.69   60251.  7.10     5
2015  75 10 16   4514    0.75   -5.76    7.14  -375.8    23.3   -45.5  24.38   62593.  7.02     2
2015  75 10 17   4629    1.05   -5.32    7.39  -375.3    24.9   -46.1  25.42   66538.  7.30   -10
2015  75 10 18   4618    1.31   -7.78    5.58  -379.0    25.8   -47.6  25.22   67208.  7.40   -10
2015  75 10 19   4277    1.28  -10.47    4.21  -372.8    16.4   -34.3  17.96   61697.  5.05   -10
2015  75 10 20   4071   -0.34  -11.69    2.41  -374.0    11.6   -31.4  16.32   67562.  4.60   -16
2015  75 10 21   4530   -0.86   -9.81    4.57  -376.3    18.1   -31.9  15.37   71523.  4.39   -14
2015  75 10 22   5816    0.53   -1.67    9.41  -378.8    23.5   -46.6  23.76   67937.  6.95   -12
2015  75 10 23   5839    1.39   -2.05    9.38  -378.8    23.5   -46.6  23.76   67937.  6.95   -14
2015  75 10 24   5199    0.24   -6.38    6.88  -378.8    23.5   -46.6  23.76   67937.  6.95   -23
2015  75 10 25   4667   -0.75  -10.57    5.18 99999.9 99999.9 99999.9 999.99 9999999. 99.99    -9
2015  75 10 26   4292   -0.95  -12.78    4.45  -375.2    12.0   -34.2  11.04   53008.  3.14   -20
2015  75 10 27   4211   -1.09  -13.36    4.18  -376.0    13.9   -36.0  12.85   56079.  3.67   -30
2015  75 10 28   4037   -1.00  -14.34    3.73  -378.4    16.5   -37.7  15.04   63148.  4.36   -39
2015  75 10 29   4362   -0.10  -13.23    4.16  -376.5    10.2   -36.0  10.82   56512.  3.10   -42
2015  75 10 30   4959    0.46  -10.12    6.23  -379.8    23.9   -40.3  14.45   70268.  4.23   -35
2015  75 10 31   4824    0.44  -11.60    6.05  -379.8    23.9   -40.3  14.45   70268.  4.23   -35
2015  75 10 32   4176    0.03  -14.14    5.39  -377.5    21.1   -42.1  15.08   71468.  4.36   -37
2015  75 10 33   3954    0.03  -15.11    5.28  -377.6    21.1   -42.1  15.18   71288.  4.40   -35
2015  75 10 34   4824    1.80  -11.25    6.79  -380.7    20.9   -42.0  20.81   58817.  6.12   -31
2015  75 10 35   4720    3.26  -10.97    7.68  -372.9    23.3   -39.1  15.28   55691.  4.31   -32
2015  75 10 36   4534    2.60  -11.25    7.59  -381.8    20.6   -48.2  23.57   65470.  7.00   -35
2015  75 10 37   4344    4.53  -11.29    8.69  -374.6    15.5   -36.1  22.10   66431.  6.27   -37
2015  75 10 38   4928    3.32   -9.61    8.50  -373.2    14.6   -33.8  21.79   66565.  6.13   -42
2015  75 10 39   3910    5.26  -12.38    9.12  -378.5    16.2   -39.7  23.66   74112.  6.87   -40
2015  75 10 40   4890    3.91  -10.04    9.00  -378.5    16.2   -39.7  23.66   74112.  6.87   -34
2015  75 10 41   3946    5.48  -11.98    9.83  -375.3    13.0   -36.7  22.38   69938.  6.38   -35
2015  75 10 42   4461    4.67  -10.57   10.19  -376.4    14.0   -36.3  20.82   74816.  5.96   -46
2015  75 10 43   4683    4.08  -10.18   10.18  -378.1    15.6   -35.7  18.30   82735.  5.29   -54
2015  75 10 44   4362    4.82  -11.26   10.04  -378.1    15.6   -35.7  18.30   82735.  5.29   -60
2015  75 10 45   4007    4.55  -12.65   10.28 99999.9 99999.9 99999.9 999.99 9999999. 99.99   -68
2015  75 10 46   4041    4.12  -12.63   10.41  -375.7    14.9   -39.9  19.03   70474.  5.44   -75
2015  75 10 47   4031    4.32  -12.73   10.44  -375.6    15.0   -39.7  19.02   70541.  5.44   -84
2015  75 10 48   4017    5.36  -11.60   11.18  -373.7    20.2   -33.6  18.44   76908.  5.21   -87
2015  75 10 49   3968    7.28   -8.76   13.23  -374.7    18.4   -36.5  18.48   77604.  5.25   -87
